clean_text,label
الهام عندج فيسبوك,1
RT بعد عاصفه الحزم تغير تخطيط امريكا لاسقاط الدول صغيره فاصبح هدفها اسقاط السعوديه منبع الارهاباضرب راس الرهابيموت الجسم,2
المحويت اجتماع موسع لقبائل الشجاف لاعلان النفير العام التعبئه_مستمره اليمن,1
"RT تضامن_مع_ترف_العسيري
 اختي المسلمه 
 حجابك حشمتك حيائك هي هويتك الحقيقيه التي كرمك بها دينك العظيم حافظي عليها فهي من تمنحك الكرامه والحريه الحقيقيه
 
 لاتستمعي لمن يحاول طمس هويتك الاسلاميه تحت دعاوي مزيفه مثل حقوق المراه وبكائيات من تسمين انفسهن ب الناشطات والحقوقيات",0
الحيوانات زهقت و حتطفش من مصر الديابه لموا هدمهم مصرحين ما بقلناش عيش بعد ما المصري غدر باخوه,0
بدايه بياع الخبل عباته توافق مشاركه الهلال اسيويا لذلك سيبيع خبول الاعلام لجماهير الزرقاء وهم العالميه حزن,0
ابل جنوب عبداله المبارك تسلمته السكنيه في يوليو الماضي قال وزير الدوله لشؤون الاسكان ياسر ابل ان مو,1
المشكله دايما بتاعين حقوق المراه بايرات ويشبهن شكلهن مافي حد اتحرش بيهم عشان كدي زعلانات ويدعون لسفور المراه,0
قصه كفاح حقيقيه لشاب مصري من محافظه الفيوم رغم اعاقته تحدي كل الظروف محمد الكيلاني محمود حميده اثناء طفولته,2
RT واشنطن تخف عقوباتها الماليه ضد ايران,1
خبير عسكري حركه حماس تجري تجارب صاروخيه في بحر غزه مدي الصاروخ الجديد ربما يصل الي عكاكم عن حدود لبنان,1
RT اسطوره يشجع اسطوره مايكل جوردان يبتسم ويصفق ل روجر كانت ايام حلوه روجر_فيدر,2
جواب ذكي,2
بسمه امل هديه لعوده الحب لحياتنا,2
تاسيسيه مين يا ابو تاسيسيه انت ناس اتقتلت تقولي تحسيسيه يا شيخ روح انت وهي الهي ينتقم منكم واحد واحد,0
كما سيقدم الامين العام لجامعه العربيه تقريرا حول جهود الجامعه العربيه ومساعيها مع مختلف الاطراف المعنيه بشان,1
الخبر جانا المطر وهبت نسايم الفرح,2
استقبل مدير الجامعه فازا بالمركزين الاول والثاني في مسابقه حفظ القران الكريماليوم_العالمي_لغه_العربيه,2
وش يسون كم جبه بسوريا يحاربون روسيا والا النصره والا داعش والا والا لاسف الشعوب الي نجحت ثورتهم اهدافهم محده وساميه نوعاما,0
اتمني زي اليومين دول السنه الجايه محمد يبقي فرحان بالمسج زي الناس دي كلها,2
RT رحمك اله يا ابي ربيتني فاحسنت تربيتي وقمت بمراعاتي ومراعاه اختي ابي الحبيب قال رسول اله صلي اله عليه وسلم من عال جاريتين حتي تبلغا جاء يوم القيامه انا وهو كهاتين وضم اصابعه ليتك تعود ارفض اسقاط الولايه سعوديات_نطلب_اسقاط_الولايه,0
هو ما ينفعش حد يجي ويمشي عدل ابدا ده ايه القرف ده,0
باقي علي رمضان يوما تقريبا وتبدا القصه الجميله وتعلو المساجد باصوات التراويح الهم بلغنا رمضان لا فاقدين ولا مفقودين,2
فيديو شاهد الاعلامي عمرو_اديب يعلق ساخرا علي احتساب الحكم ركله جزاء غريبه لصالح الاهلي المصري الاهلي له بلن,1
"خايفه لو صار السفر بدون اذن الولي
 
 الولي بيمنعني عنه مثل مامنعني من تعلم السياقه والسواقه 
 
 يعني بيظل يحبسني لانه الولايه موجوده
 بس لو اسقطت خلاص ماله حق
 سعوديات_نطلب_اسقاط_الولايه",1
اليوم باذن اله بتكلم بلخطبه عن منافع تعد الزوجات واثاره ع المجتمع يوم_الجمعه,1
"مجلس_الشوري_يرفض_الانحلال
 حقوق المراه واستقلاليتها ليست انحلالا يا مجلس الشوري كفاكم كذبا وتضيقا عليها باسم سد الذرائع والخوف من الفتنه 
 عذركم حمايتها وخوفكم عليها من شي لانعلمه ولا تعلمونه و كنتم ولا زلتم ضد كل شي يخصها قياده ترفيه عمل و الي متي",1
رقصها فريق الرجبي النيوزلندي امام ملكه بريطانيا لحظه استقبالها لهم في قصرها,2
في موسكو اشتري بكرات ورق لامؤاخذه تواليتو اربح رحله سياحيه لفردين ل مصر تحيا_ماسر,0
لو كان عالم الاحياء الشهير داروين حيا اليوم لاتخذ من غاريث بيل دليلا اخر علي صدق نظريه التطور,0
ويندوز نسخه في اسطوانه واحده بجميع الغات ومجموعه النسخ هم نسخه في اسطوانه واحده بصغيه ايزو,1
انورت_الرياض_بعوده_سلمان نطلب من الملك سلمان مايلي ولعله يستجيب لذلك الغاء هيئه الترفيه الفساد الغاء السينما فرض عقوبات علي المطاعم والكافيات المختلطه هذا مخالفه صريحه لاسلام ونحن بلد مسلم تحكم بالشرع اعاده صلاحيات هيئه الامر بالمعروف والنهي عم المنكر,0
انت فاكر ان متابعتك لافلامي اهم من بلدي في ستين الف داهيه واوعي ترجع في كلامك قبل ما تعتذر علي جهلك,0
شوقي ولد الهدي فالكائنات ضياء وفم الزمان تبسم وثناء الهم صلي وسلم علي سيدنا محمد وعلي اله وصحبه وسلم بكفي_حصار اضبطوا_شركاء_المخلوع,2
الولايه صك عبوديه علي المراه ونحن نرفضها لانا احرار سعوديات_نطلب_اسقاط_الولايه,1
من فيسبوكميزه جديده لاخفاء الاعلانات المزعجه,1
هالايام تمر علي مواقف قديمه لكن مع اشخاص جد احساس_غريب,0
عيد_الام الام هي عيد الحياه,2
"هذا قدره 
 وقدر السفاح بن سلمان ان يفتضح امره",0
لصالح من يلغي مشروع محور قناه السويس الذي كان من المقر ان يرفد الخزينه المصريه بمائه مليار دولار سنويا الجواب,0
بمشيئه اله توقعات طقس العرب لهطول الامطار وتساقط الثلوج بدءا من منتصف ليله الغد ويشمل ذلك مناطق القريات طريف وا,1
صور ميريام فارس,1
مسخره كوميديه من يوسف الحسيني علي القبض علي احمد عارف وحسن البرنسحتي وانت بتستخبو بردو اغبيه,0
RT لا فرق بين بشار و السيسي الا ان احرار مصر ابيدوا بسرعه وخدعت الاكثريهاما السوريون فيعرفون الجزار فصبروا رغم فظاعه الارها,1
"وش_تفكر_فيه_بهذا_الوقت افكر بمتي تصير هذه التغيرات 
 
 اسقاط الولايه وتمكين المراه في كل المجالات بالمعني الفعلي 
 
 فتح المحلات في اوقات الصلاه 
 
 متي مايكون في اعتراض من المجتمع علي زواج القبيليه بغير القبيليه 
 
 متي تنوع الاعراق والجنسيات في السعوديه",1
يارب قر عيني بكل دعوه فاض بها قلبي,2
اولاد_ميت_عقبه الزمالك حب_الابيض_غير,2
سعوديات_نطلب_اسقاط_الولايه هذا اعظم حق وابسط حق وش فايده كل شيء ثاني اذا مابقدر اتنفس الا بامر ذكر,1
الضبطيه القضائيه في الجامعه مشينه لسمعه جامعات مصر ومهينه لطلابها ونقيصه في وجه المجتمع الجامعه علم وحريه وحركه اجيال,0
RT دونالد ترامب وهو صغير,1
يولد الانسان مرتين الاولي عندما يخرج من بطن امه والثانيه عندما يخرج من عام علي قيد الحياه,2
انا قرت راح اصوت حق المرشح الي يسوي ال ManequinChalenge انتهي,1
كنتي الحبيبه والصديق,1
شكرا علي مشاعرك الطيبه,2
كيف تقوم بانشاء نسخه ويندوز وهميه لطواريء ويندوز انقاذ تكلمنا من قبل عن ان سطح المكتب في اي نظام تشغي,1
اله يخرب بيت الي اقتراح استيراد الفحم قولوا امين اوقفوا_الفحم,0
بنغازي ليبيا ليبيا الجيش الوطني يستعد لمعركه الاخيره ضد المتطرفين في بنغازي الشرق الاوسط,1
يارب عادل علي بن علي يهديني ايفون بلس,2
يؤم اغرد يجي انفؤلؤ ؤيؤم اسكت يجي فؤلؤ ؤيؤم امنشن يجي ريتؤيت انها القدر يارفاق,1
كوبر يطلب تقريرا عناحمد_الشيخ قبل اعلان قائمه ام افريقيا,1
نحترم البرادعي لكن سنقف ضد اخطاءه بالمرصاد فحن لسنا اتباع مرسي المتواطئين بالصمت علي الاخطاء لتحول الي جرائمعادل عبدالحميد,0
سيناء علي الخريطه اكبر علامه نصر في التاريخ تحرير_سيناء,2
RT شله العهر والدعاره الي يسمون انفسهم نسويات يحبون يستخدمون بعبع يخوفون الناس ولا سيما الحريم منه هذا البعبع يسمي الذكوريه كل ما شافو سلوك ما يعجبهم من رجل بغض النظر اذا هالسلوك صحيح او لا قالو له يا ظكوريذكوري وعلي ما يبدو انهم يعتبرون هالكلمه شتيمه,0
لعلم اكثر هالامراض تنقل بسب تعد الزوجات و الارف ها كله بس مستحيل ايبون طاري هالدراسه لانه حلال,0
"غرد_بحبك_لمحمد_بن_سلمان
 
 اله يعزك",1
عجز الكلام عن وصفك نادين_نسيب_نجيم في_بيتنا_ضيف,2
بتستاهل دائما بالتوفيق والنجاح رامي عياش,2
هذا سنابي اتشرف بالجميع,2
خريطه الاحياء الشرقيه في حلب بعد سيطره الجيش_السوري وحلفائه علي السكن الشبابي شرق المدينه,1
كيري يغرد خارج السربويعلن التزام الشرعيهوالانقلابين بتجديد الهدنهفي اليمنعلي الرغم من انه لم يصدر اي بيان من قبلهم يؤكد ذلكاليمن_ينتصر,1
"رؤيه ايه بس بتعت 
 الرؤيه بتعت اسرائيل وامريكا 
 ياريت نسمي الاشياء باسمائها الحقيقه",0
RT مقاتلو المعارضه يدمرون اليه لنظام خلال الساعات ال الماضيه مراه سوريالتفاصيل,1
"اوامر_ملكيه
يتم الغاء هيئه الترفيه 
يتم الغاء قرار قياده المراه لسياره
يتم اغلاق دور السينما 
منع حفلات المغنيات وحضور النساء لحفلات الغناء
يمنع دخول النساء لملاعب الكوره والمصارعه
عوده الهيئه بكامل صلاحيتها

ياله يا رب انك تحقها",0
اوقات جميله قضيناها بصحبه الدكتور محمد العوضياثناء تشريفه لنا بزياره جناح دار_الفكر فيمعرض_الكويت_الدولي_لكتاب,2
اذا كانوا قد احتفظوا بالراس واذابوا جثته بحمض الهيدروفلوريك داخل احدي غرف منزل القنصل_السعودي في اسطنبول حسب المعلومات الجديده الصادره عن مكتب المدعي العام التركي ماذا تركوا اذا لداعش من خيال في اساليب النحر والقتل والتقطيع انها مدرسه الواهبيه ومقرها السعوديه,0
المحنه اخرها فرحه الاهلي_الافريقي,2
فخوره فيهم اولادي الرائعين,2
يا استاذه تيريزا خلافي مع الاسلام السياسي معروف لكني لن امارس خلافي علي حساب الحقيقه ساحترم اختيار الشعب مهما اختلفت معه,2
عقاب صقر من اشرف الناس وما يلعب سياسي ه بس بيعرف يوزع حفاضات لفعل الخير كبير يا عقاب,0
بالضبط هذا الي يبونه وهذا الي مخليهم مسعورين علي اسقاط الولايه,0
"مهندسون_سعوديون_بلا_عمل
 عطاله المهندسين مشكله مغيبه عن الجهات المسؤوله 
 وهذا ما كان واضح في مقابله وزير العمل الاخير 
 ان عطاله المهندسين ليست ذاك الرقم الكبير 
 ارجو الوقوف معنا في ازمتنا",0
"ولي_العهد_يدعم_ابناء_الوطن
 رؤيه ولي العهد معتمده علي ابناء الوطن فالمستقبل بايديهم",1
يهنئ حزب الوسط الدكتور عبد الفتاح ماضي بتعينه رئيسا لمجلس القومي لشباب ويتمني له التوفيق,2
ما مشروعيه الثوره وما الموقف من اولي الامر بين الطاعه لهم والخروج عليهم وما اساس الخلاف بين فقهاء الثوره وفقهاء السلطه,1
RT انفاق قناه السويس اله عليك يا سيسي زعيم لا ينظر تحت اقدامه يعمل لما بعد الرحيل كان ال,2
RT قروب_المحبه_والمودهقروب_فيدر_لدعمالهم ابعد عني كل ضيقه اشعر بها و كل ما يشغل بالي ربي ارح قلبي و فكري و كن معي ي,2
علموني_كيف_احبالابوجوده حياه قسوته ارشاد انفاسه رئه ثالثه دعواته نجاهشيب شعره جنه الاب هو ذاك الذي تطلب منه نجمتين فيعود حاملا السماء الاب هو السندهو من تميلي راسك علي صدره فيعتدل لك كل مائلويبقي الاب اوفي حبيب لابنته ولو احبها اهل الارض جميعا,2
"العبايه_المقلوبه
 
 بعد ما فشل وسم سعوديات نطالب اسقاط الولايه اخذن بنات اسقاط الولايه منحي اخر وهو المطالبه بخلع العباءه عن المسلمه 
 ف عزيزتي المسلمه تمسكي بعبائتك فهناك عاصفه هوجا تريد خلع عبائتك وعفافك",0
الانقلاب يريد قمع مليون مصري لو حاولت امريكا بجبروتها قمعهم ما نجحت شعب مصر العظيم سينتصر ويدفع العالم لاحترامه,0
ه جوجل متامر عليكوا يا تكيه,1
افضل_مباراه_تنس_شاهدتها اي مباراه يلعبها فيدر هي الافضل بس اكيد مباراه فيدر ونادال,2
مكتوبه ليك موعوده بيك من قبل ما تقابل معاك استمع الي مكتوبه ليك من اليسا علي انغامي اليسا,2
جمعتنا طرشتهم تقيله وحطين بيضنهم في التلج ما بيتحركوش الا لما النصايب تهل واهي بدات تندع في الاعلام الغربي علي موضوع السرنجه,0
Retweted Almogaz سياسي اماراتي عوده احمد_شفيق تمهد منافسته بانتخابات الرئاسه,1
اليمنيه تدشين مشروع توزيع المواد الاغاثيه لاكثر من الاف اسره ب لحج,2
ميشال_عون يؤكد حرص بلاده علي تعزيز العلاقات البنانيه السعوديهالسعوديه ksa saudi الرياض جده مكه لبنان,1
افضل_مباراه_تنس_شاهدتها اي مباراه يلعبها فيدر هي الافضل بس اكيد مباراه فيدر ونادال,2
افضل_طقم_لروجر_فيدراستراليا مجرم,1
"هالوين_الرياض
 واذا خلصت من السهره وهزت مكوتها جت ع التويتر تطالب ب اسقاط الولايه والحريه 
 اه ع زمن هئيه الامر بالمعروف والنهي عن المنكر م كان شفنا هالاشكال تسرح وتمرح وتقاحب ع كيفها ف البارات 
 انا ابعرف اهلهم م يسالونهم وين رايحين وين جاين وش هالدياثه الي عندهم نعوذ باله",0
مش عاجبهم السيسي و بيصرخوا بكل الغات طب عندكم بديل خ خ خ خ خ نايمين وماحدش بيرد هي الناس دي عاوزين ايه,0
هدي عبد الناصر تدعو الي انتخاب احمد شفيق في مقال بالاهرام يا دكتوره هدي الا ترين الدماء علي يد مرشحك ما ابعدك عن مباديء ابيك يا خساره,0
صور من تدريبات ريال مدريد امس,1
ابداع الفشل بعض احيان يزيد الهامه عن ابداع النجاح,1
يخليلي عيونك الي عرف قلبيطعم الحياه من بعدها نادين_نسيب_نجيم ملكه_الهيبه,2
في هذا اليوم من عام خلق اله الجمال ب كن فكانت فيروز Jo,2
"حايل_ترحب_بالملك
 
 يتباشر اهل حائل بقدوم القياده الرشيده لتدشين كثير من المشاريع الاقتصاديه والتنمويه التي تسعي الي تطور المنطقه بما يتوافق مع رؤيه",1
ثلاث سنوات و روحه معنا معيارا لمبادئ الهم ارحم محمود عوض و ادخله فسيح جناتك,2
ايها الاصدقاء برجاء قراءه التعليقات ستلاحظون ان الذين يدافعون عن الفكر الوهابي هم الذين يشتمونك بمجرد ان تختلف معهم ما ابعدكم عن الاسلام,0
علي فكره شركه محترمه حداعطوني كيبل كهديه ويوم قتله انه شحنه بيكلفني اكثر من قيمته قال دش امازون واختار اي شي قيمته دولار,2
المجتمع المدني السعودي الملامح والادوارلمجموعه من الباحثينتجدونه بمعرض_الكويت_الدولي_لكتابجناح,1
عادل_امام واحد ابن ستين كلب كل حياته قله ادب وتقلب في احضان البغايا بتعملولو هاشتاج علي ايه ويل لامه يقودها التافهون,0
نافذه_مصر روسيا و الصين يواصلان تصفيه الشعب السوري ويرفضان هدنه حلبسوريالتفاصيل,0
يضحكون اليبرالين الشيعه نتكلم عن داعش ياخذهم الحماس ونكمل علي حزب اله يسكتون ترا مصختوها,0
الاعلان عن جائزه افضل كتاب عن فلسطين بالانجليزيه في لندن,1
"سعوديات_نطلب_اسقاط_الولايه 
 دام الولايه لسي موجوده لحد يتكلم عن الاهتمام بحقوق الانسان و ان حنا رقم واحد في حقوق الانسان لانه بجاحه بصراحه الا اذا معتبرين ان المراه مو انسان هذا شي ثاني",1
انظر عينيها وسوف تري العصيهبنغازي,1
السعاده اخويه يهتم بيا اكتر من نفسه حتي و هو بعيد عني,2
الناتو يجتمع لبحث الاوضاع في الشرق الاوسط والبلقان,1
"اتوقع ان كل الموجودات هم من دعاه اسقاط الولايه
 عز اله بدون ماتسقط سو كذا
 اجل لو فعلا اسقطوها وش بيسون",0
"مهندسون_معطلون_في_ياهلا
 المصيبه ان امور توظيف المهندسين السعودين كلها بيد الاجانب الاجنبي اصبح الامر الناهي في امر توظيفنا فمن الطبيعي ان لا يتم توظيف المهندسين السعودين لعيون طوني وعيال جماعته اصبحت انا غريب في وطني والاجنبي مواطن وفرص العمل كثيره لهم ولنا لا تكاد تذكر",0
شنو صاير,0
خليك_متحضر معا_نحو_التحضر,2
مدايرين مقارنه بين كابتو و كاكاشي,1
تضامن_مع_ترف_العسيري واله ماعرفنا ايش الي تبغوه بالضبط قبل فتره اسقاط الولايه وبعده ليش الرجل يسافر لحاله والحريم لازم محرم واليوم تضامن ف خلع الحجاب اله يلعن التحر الي زي كذا شي يسد النفس واله,0
RT تطاول اردوغان علي العبادي هي ليست اهانه ل العبادي فحسب بل اهانه لعراقلان العبادي_يمثل_العراق شئنا ام ابيناتوح,0
اوباما يرفع العقوبات عن بورما تنفيذا لالتزام الذي تعهد به الرئيس الامريكي باراك اوباما لوزيره خارجيه ميانمار,2
نجمه دراما استثنائيه تحولت الي ايقونه الدراما العربيه ناطرينها نادين_نسيب_نجيم لهون_وبس,2
وكل عيد قيامه وانتم ومصر بخير,2
قتلوه بسب هذا القسمقتلوه لانه دعي لعيش المشتركقتلوه لانه يريد وحده الوطن والمواطنينقتلوه لانه الاقوي,0
ثوره توحدنا انتخبوا_العرص ريتويت,0
بلحه_نيته_سوده بالدليل اسرائيل طالبت الجيش بالانقلاب,0
تشيلسي يعمق جراح ضيفه سندرلاند ريال_مدريد برشلونه,1
غرد_كانك_في_التسعينيات ماما دوريلي التلفزيون بدي شوف كليب نوال الزغبي الجديد يمكن اسمو اليالي ه ذكريات,2
اله لطيف بعباده يرزق من يشاء وهو القوي العزيز الشوري ريال_مدريد,2
"RT خريجي كليه الصيدله يناشدون المسؤولين لنظر في امر توظيفهم 
 سئمنا من العطاله عطاله_الصيدله وزير_الصحه_في_الصوره",0
اليمن مجزره_القاعه_الكبري احمدوا اله كثيرا واشكروه فانتقاذه لزعيم وحفظه وحمايته وتوفيقه له طول هذه السنوات,2
وعاجبك تصرفات الكلب السيسي خان في السعوديه واتحد مع روسيا وشجع بشار علي التمسك بالسلطه لعنهم اله,0
اوه يا سبحان اله وش دخل الدجال المريسل ينصح كيال عن مباراته مع الهلال معناتها متخلف علي ما تزعمين انا محلي ولا انتم,0
تعرف علي تواضع النبي صلي اله عليه وسلم كلام_جميل تدوين,2
منعوا الاذان في المساجد فرفع الاذان في الكنائس فلسطين,1
افضل الطرق لالتقاط الصور لسطح المكتب في ويندوز بدون برامج,1
سرت_تحرسرت قتلت كلاب الناتواصبحوا بين هالك في جهنم و مبتور الاطرافسرت فضحت عملتكم و ردتكم لصليبسرت انتصرت و خسرتم يا كلاب مصراته,0
ما لو الكلب قفل الرابعه كنا كسبنا بس كان فيدر عظيم فعلا الماتش ده,0
"اكبر مشكله تواجها وزاره الصحه العطاله 
 من المفترض من الوزير البدء بحد المشكله واستحداث الوظايف ومن ثم النظر ف باقي المشاكل اهم شيء ي وزير الصحه رضاء المواطن سواء ك موظف او عاطل او مريض وهذا الشيء غير ملموس في عملك 
 عطاله_التخصات_الصحيه",0
كلمه موفقه لامير قطر السابق في تابين فيدل كاسترو TributoaFidel,2
احقر الحقرا المزروعي و خلفان تربيه عيال زايد و العذبه بلا ضمير يشوف دم اليمني رخيص و يشجع عبدالملك الحوثي ويقول عنه رجال كفو و هو يعلم كم قتل منا اطفال و نسا و شباب و عدم ضمير و شوف المتابعين حقهم كيف يرتوتو لهم بدون ما يقولو لهم حرام و عيب هذا الكلام لان مصلحتهم اهم,0
شاهدي Barbie بيونسيه الاقرب لواقعما رايك,1
الرضا بما كتبه اله لك يجعل لك الحياه كما تريد,2
يخرب بيت متعتك يا انيستا كيف يوازن الوسط ويهدي ويسرع رتم المباراه علي كيفه,2
كمال خلفسوريه امريكا تشويح لا احتكاك عسكري والعوده الي الطاوله قريبابوابه_الشرق_الاوسط_الجديده,1
"عطاله_التخصات_الصحيه
 شوفولنا حل لمتي نجلس عاطلين",0
اعتقالات وملاحقات من قبل حماس في دير البلح تم علي اثرها اليله اعتقال شقيق الشيخ ابي البراء صباح تقبله اله بعد اعتقال شقيقه الثاني سابقا,0
RT حرام تبقي فتاه سنتين و نص و هي بكامل قواها العقليه في مستشفي الامل و السب ما جاء احد استلمها اسقاط_الولايه فتاه_عرقه,1
وكيل محافظه شبوه يفتح متنزه شبوه_لاندالتحالف_العربي_سند_اليمن جنود_التحالف_سند_ليمن,2
ابل العلامه التجاريه الاعلي قيمه وفيس بوك الاكثر نموا,1
هذا الزعيم باختصارساله_لاعداء_محمد_بن_سلمان,1
عرعر الي تاسر قلوب الرجال ومع صبا الاجيال يكبر شانهاصور من اجواء عرعر الان من سناب احد الاصدقاء عرعر,2
تسامحوا فرحله الحياه قصيره وتقاربوا فالعمر لحظه سنرحل كلنا وسنختلف في الرحيل,0
لبناني_يقيم_دوره_مكياج_بالرياضمانكبني غير براطم نوال الزغبيونهود اليساومؤخره هيفاء وهبيقلنالكم كله نفخ وهوابس يازين نفخهم يلطش,0
براي بتضل افضل من تمثيل رامي عياش بيتر سمعان وخاصه افضل من تمثيل ليلي بن خليفه الي الدراما دراذا_شي,2
وسام القضاء علي الارهاب سيرتديه بشار بايدي خصومه والشكر موصول لمن انجر لفتنه واصبح لعبه بيد الداعمين والاستخبارات _القدر,2
هل بدا الاحتكاك الخشن بين عون و حزب_اله,1
بيعتوا حريتكم عشان تعيشوا وتاكلوا بس حتي دي استخسروها فيكوا غلاء_الغاز ومن بعده البنزين ومش هتقدروا تفتحوا بئكوا,0
"RT هناك وعي ديني متزايد
يقابله استماته لتغريب المجتمع
صراع
بين حق وباطل
بين مدافع عن عرض
ومتلهف لهتك عرض ولو بعرض
تبليك_نايفكو
الشعب_يرفض_دخول_النساء_لملاعب",0
محمود_العلايليعلينا ان نعترف ان كل مصري من حقه مباشره الحقوق السياسيه والفريق احمد_شفيق له مناصرينهل تري ان ه,2
الكتائب تحمل عون و الحريري مسؤوليه بقائها خارج الحكومه لبنان,1
RT طفل امريكي يكتب رساله لرئيس اوباما ليسمح لطفل السوري عمران بدخول امريكا ليعيش مع اسرته ويتخذه اخاسوريا,2
ابل تكسب معركه قضائيه ضد سامسونغ,1
RT لي اكثر من شهر وانا عاكف علي كتب ابن تيميه واشعر ان جوجل والويكيبديا سرقا عقله فهو طوفان جارف من العلوم ويبقي بشرغير مع,2
تعرفو يابنات ان من الرجال في العالم مايحبو تعد الزوجات ونا واحد منهم,0
خلني ساكت بس اقسم باله انهم من راس الهرم الي اصغر واحد كلهم فاسدين لاكن تكلمنا الي ان ملينا من الكلام ما اقول الا حسبي اله علي كل ظالم هدم شغفنا وحبنا لمهنتنا مهندسون_معطلون_في_ياهلا,0
من اي بلد ستشاهد مباراتنا ضد اليوم السيتي,1
هدير ترامب يعلن انه سيعين الجنرال جيمس ماتيس المعروف بعداءه ل ايران وزيرا لدفاع الولايات_المتحده البنتاغون,1
بوتن لكن اله يستر مايزعل علينا اخوتنا البرالين العرب ويقولون انا عدائين واقصائين,0
في حفل جمعيه رساله رد الجميل لتكريم سيدات مسنات من جميع محافظات مصر بمناسبه عيد_الام علي مسرح سيد درويش اكاديميه,2
انا بيب الطقاقه بيونسيه ف عرسي ان شاء اله,2
من انواع سخريه القدر ان اقر ان اتخطاك وابدا بافتعال الاشغال فاجدني بنهايه اليوم اخبرك انك لم تغب عن مخيلتي ولو لحظه,2
RT الفيديو بتاع فورهاند فيدر في الجراند سلام يحبك في التنس لو انت مش بتفرج ما بالك الي بيحبو التنس زينا,2
من لا يعرف قدر المستشار مكي وقضاه الاستقلال الاجلاء عليه ان يعود الي معركتهم العظيمه في عام ضد نظام مبارك ليعرف دورهم التاريخي لوطن,2
بصراحه انا احب شبكه_المجد بس حظي الردي هو الي رافض ان اشترك فيها,2
لا بس بالامانه يعني الحاج عبد المنعم الشحات قعد يجي ساعات كان توافق السنين يعني ربنا يباركله,2
اكراد سوريا الذين ارتضوا ذل العلمانيه نساءهم تقاتل ورجالهم يتزوجوا رجال فلقد اعلن ريكي مارتن خطبته مع الكر,0
حملت جستن بيبر كي اشعر بالسعاده,2
هم لم يصرحوا و لكن وضعوا صوره ل اشخاص عرب يدخلون المطار و كان في حال وجود عرب يعني تفجير,0
قياده المراه افضل بكثير اتفق معكلمحتاجه فقط,1
الدكتور_دويم_المويزريالهم اكرمنا بقرب لك لا نرتد بعده وعتق يغشانا برحمه منك ويقينا عذابكjLMd,2
كيسم يجن,2
ماذا_لو_المدارس_مختلطهارتفاع التحصيل العلمي لصفوف الابتدائيه,1
اسقاط الولايه صارت من مطلب لحاجه شوفو المصايب الي قاعده تصير,1
"RT قياده المراه لسياره ماسمح بها الا لمصلحه ومنها ان تقوم المراه بقضاء شؤنها وحوائجها وتخلي عن السائق 
 فلتقدر المراه هذه المصلحه وتحافظ علي هذه النعمه وليكن استخدامها لقياده بادب واحتشام ومحافظه علي سمتها وقارها وتطلب من اله ان يعينها ويحفظها",1
الاهلي_ضمك_دوري_المحترفينالصبر الجميل لا شكوي فيه والصفح الجميل لا اذي فيه والهجر الجميل لا عتاب فيهcry,2
احد ضحايا عنف الاخوان المسلمين المؤيد لفريق السيسي الساده_المحترمون,0
جمال فهمي تسريبات صباحي نفاق صحفي مفضوح مصر ميدان_التحرير,0
"مع_او_ضد_عمل_وقياده_المراه
 ضد العمل المختلط والي ماله داعي وضد قياده المراه لانها لاداعي له يكفي توفير نقل عام وخلاص",0
"بطاله_خريجي_العلاج_الطبيعي
 اشوف اغلب الشعب اذا ماكان كله عاطل وخاصه فئه الشباب التي عملت لهم خط واهداف حتي تقل نسبه ها عطاله ولاسف نشوف ونسمع بها ولا نراها ع ارض الواقع",0
_ يسعدني ان المره الوحيده التي ساظهره فيها في رمضان ستكون مع الاستاذ,2
بسمه امل من المستشفي اسعاد غيرك اسعاد لنفسك,2
"RT الشعب_يرفض_اسقاط_الولايه
 
 قالها الامير نايف بن عبدالعزيز رحمه اله
 
 ان الذين ينادون بحريه المراه لا يريدون حريتها بل يريدون حريه الوصول اليها
 
 قالها وكانه يعلم بخروج جواري كوهين والسافلات وحالنا بعد ماته 
 
 
 كلمه لن ينساها التاريخ",0
سلمانمحمد الشعب_سلمان_ومحمد_الشعب,1
"RT الشعب_يرحب_دخول_النساء_لملاعب
 اذا كان حضور المراه لمسجد لصلاه 
 يقول النبي صلي اله عليه وسلم صلاتها في بيتها افضل هذا وهي رايحه لصلاه فما بالك لو هي رايحه لكلام فاضي لهو ولعب كوره تذكري انك مسلمه لك حقوقك وعليك واجبات واوامر يجب ان تفعليها طاعه لربك ولنبيك
 
 الفرق",0
صوره تعبر عن الف تعبير والف جملهالروافضايرانالعراقكربلاءبغدادالنجفكشف_دين_الرافضهالرياضسوريا,1
اعوذ باله واله الجمهور حاس بالخوف من المباراه فريق ميت لا عرضيات ولا اي شي عساف و الدفاع مسكوا كوره اكثر من الوسط,0
في لبنان وزاره لمراه يتراسها الوزير جان اوغاسبيان,1
انفراد يكشف سب تاخير نيلي_كريم عن حفل افتاح مهرجان_القاهره_السينمائي,1
السيسي_رئيسي_ بعد التصريحات الاخيره لحامدين صباحي تاكدت انه ليس كائن بشري عادي هو كائن فضائي وسيعودلهيئته الفضائيه يوما ما,0
علاقه الانقلاب بالامارات والسعوديه والمساعدات مثل البلطجي وسكان الحاره والفتوه والاتاوه اذا الحاره مادفعتش,0
كل مصري حر في المانيا يتوجه ظهر غد الي وزاره الخارجيه الالمانيه في برلين لاعلان معارضته لمؤتمر الانقلاب وترعاه ملكه الاردن,0
