clean_text,label
"يعني الصراحه المفروض الولايه تسقط اختصار لوقت
 ونتلاحق اعمارنا
 
 قهر العمر يروح ونحن جالسين ومستقبلنا موقف
 والقهر الاكبر ان عندنا طموح وحابسينا اوليا امورنا بالبيت
 
 سعوديات_نطلب_اسقاط_الولايه",1
"القرار هذا بيغير تفكيرهم
 المجتمع اي شيء قالته الدوله سمعا وطاعه
 اقلها يكون عندنا اجيال متفهمه وتربي علي ان المراه انسان كامل الاهليه
 اسقاط الولايه اول الحلول وافضلها",1
موالكل ياحلوتي فيه بنات محتاجات خلي البنات الي يبون اسقاط الولايه عشان التفصخ تذكري البنات المعنفات الي اهاليهم مو معطينهم قيمه الي حالتهم حاله,1
الي يعارضون اسقاط الولايه من النساء ابي ادخل عقلهم واشوف شنو متكون منه يعني حسي شوي بنت وطنج تموت وانت تعارضين علي شنو,1
"البنات والنساء يحسبن اسقاط الولايه شيء سهل وانه يترتب علي ان لايمنعها من السفر والخروج لسوق او لغيره
 ولكن اسقاط الولايه يشمل ان لاتطالبني بمصروف ولا بنفقه ولابكسوه ولا اعقد عليهاعندما يتقدم لها الزوج ولا ادافع عنها عندما تضطهد او تعنف من",1
شفت موقف اوجعني امراه كبيره بالعمر طلبت تفتح حساب بالبنك قالوا نعتذر جيبي معرف رجل او طفل من اطفالك يعرف عنك عمره باي حق الام تكون تحت رحمه طفلها عيب اسقاط الولايه ما يعني التمرد يعني التيسير في الامور فقط,1
RT طفولتيمراهقتي وماعرف كم بيضيع من شبابي مابين بؤوس ونكد من اولياء يحسونك انك بغابه والبقاء لاقوي كل السوء الي شفته انا وغيري من البنات محفور بذاكرتنا حفر ومستحيل نسي ان حياتنا دائما ولابد بوجود قانون الولايه تعتبر اشبه بالوقوف علي حافه الهاويه سعوديات_نطلب_اسقاط_الولايه,1
"RT نظام الولايه اكثر نظام استبدادي استمر لسنين طويله ومازال مستمر المراه هنا بسبه لا تعرف الاحلام ولا عمر الزهور 
 لا تعرف سوي الذكر العين الذي يفرض وصايته بابسط امور حياتها لا تعرف سوي الخوف من الغد ومن غضب وليها
 تجديد_سعوديات_نطلب_اسقاط_الولايه",1
RT سعوديات_نطلب_اسقاط_الولايه اليوم الوطني هو يوم اسقاط الولايه عن النساء,1
RT سعوديات_نطلب_اسقاط_الولايه باسمي وباسم جميع السعوديات اطالب باسقاط الولايه عن المراه السعوديه وجعلها مواطن من الدرجه الاولي ومعاملتها كشخص كامل الاهليه واعطائها الحق الكامل باتخاذ قراراتها دون الجوء لرحمه ولي الامر,1
"RT سعوديات_نطلب_اسقاط_الولايه 
 من قبل الهاشتاق بسنوات ومع بدايه الهاشتاق والي هذه الساعه وكل ساعه نجد الدعم لمراه العاقله الراشده في بلادنا بمطالبتها باسقاط الولايه القانونيه عنها",1
RT باقي بس اسقاط الولايه,1
RT من زعم ان مطالب اسقاط الولايه معارضه لشريعه فقد كذب علي ﷲ وشرعه فما في الشريعه ولايه علي البالغ العاقل الراشد الا المراه في النكاح وفرق بين الولايه التي هي حق التصرف في النفس والمال والعقل وبين القوامه التي هي واجب القيام بشؤون البيت والنفقه سعوديات_نطلب_اسقاط_الولايه,1
"RT سعوديات_نطلب_اسقاط_الولايه
 نحن نصف الشعب و بكل بيت وبكل مدينه و بكل شارع و بكل مكان عمل و لن نتوقف حتي تسقط الولايه كامله وكل انواع الوصايه عن المراه السعوديه و نصبح مواطنات بالحقوق كلها و الميزات
 تعرفو ليش
 لان هذا حقنا بالولاده مواطنه لا متهمه",1
"RT كيف نحتفل النساء باليوم الوطني و وطني غير معترف بي 
 اسقطو الولايه حتي نكون مواطنات كاملات الحقوق وليس التجني بالعقوبات
 سعوديات_نطلب_اسقاط_الولايه
 سعوديات_نطلب_اسقاط_الولايه
 سعوديات_نطلب_اسقاط_الولايه",1
"RT سعوديات_نطلب_اسقاط_الولايه من سن سنه تسقط الولايه جزئيا
 وعند السن تصبح كامله الاهليه ف يلغي شرط تصريح السفر و يلغي كل الشروط المطلوب فيها موافقه ولي الامر 
 يجب معاملتنا ك مواطنات من الدرجه الاولي
 متفائله جدا و اشعر ان الحريه قريبه",1
"RT سعوديات_نطلب_اسقاط_الولايه
 
 تحديد سن رشد سنه
 السفر مسموح فوق 
 تجريم التعنيف
 الغاء تهم التغيب والعقوق الكيديه
 اغلاق دور الرعايه
 ومحاسبته كافه منسوبيها والتحقيق معهم
 تجريم التميز ضد المراه بكافه اشكاله
 قولا وفعلا
 الافراج عن سجينات_منسيات بدون ولي
 اسقاط الولايه",1
"RT صباح النور دكتوره
 اتمني يكون خبر اسقاط الولايه قريبا باذن اله",1
"RT سعوديات_نطلب_اسقاط_الولايه
 يوم من الاصرار والمطالبات بالتمكين بالحقوق والمساواه بالرجل 
 وخروج سجينات دور الرعايه
 اصرار النساء وقوتهم يدل علي ادراكهم لحقوق
 وان اشباه الرجال الذين يعترضون اسقاط الولايه ليس الا خوفا من ان يفقد صلاحيه الامر والنهي وكانها سلعه او قطعه ملوكه",1
RT نبي اسقاط الولايه وهم قاعدين يتنانتفون تيشرتات الوطن لابوكم لابو من جمعكم بنات جامعه,1
"RT سعوديات_نطلب_اسقاط_الولايه
 اسقاط الولايه عن المواطنات الراشدات ضروره ماسه جدا وليست رفاهيه",1
"RT اله يجزاكم خير
 كف البنت بتسافر بدون اذن وليها
 وهو متسلط
 لازم الولايه كلها تسقط بالاول حتي نقدر نسافر وندرس ونتوظف
 اما اذا الولايه موجوده بيمنعني من السفر مثل مامنعني من قياده السياره
 سعوديات_نطلب_اسقاط_الولايه",1
"RT نبي الولايه تسقط
 واله العظيم تعبنا
 
 سعوديات_نطلب_اسقاط_الولايه",1
"RT 
 مو ضروري نكون معنفات او مدلات عشان نال حق من حقوقنا
 و مو ضروري يكون عندنا اسباب مقنعه عشان يقتنعون باسقاطها
 الولايه اهانه كبيره بحق النساء الراشدات
 اسقاطها حق طبيعي لكل امراه
 اسقاطها حق بديهي لكل امراه
 اسقاطها كليا حق والحقوق لا تقبل النقاش
 سعوديات_نطلب_اسقاط_الولايه",1
RT تجديد_سعوديات_نطلب_اسقاط_الولايه لا يعقل امراه واعيه يقيدها ذكر قد يكون مريض ومختل عقليا يحتاج من يعالجه يقيد حياه انسانه طبيعيه تحت مسمي الولايه ويحرمها من ابسط حقوقها بالحياه,1
RT المسؤل ولمعارض ان الولايه ماتسقط تعذبت الاف النساء بهاذا النظام الظالم الي يستنقص من المراه ويجعلها انسانه بلا اي قيمه بلد العنه علي النساء سعوديات_نطلب_اسقاط_الولايه,1
"RT سعوديات_نطلب_اسقاط_الولايه
 نريد اسقاط الولايه نهائي ارفض بشده نزع الولايه من شخص وتنقل لشخص اخر",1
RT اسقاط الولايه يا دكتوره مطلب نساء هذا الوطن اسقاطها من ولي الامر يجعلها غير مقيده مثل امهات كثير بعمر الخمسين والستين لا يسمح لهم السفر الاباذن ولدها ويمطلها وياخد منها فلوس وبعدين يمنعها لانوا ولي امر فاشل مايعرف كيف حقوقه مع المراه وامه او اخته يعاملونا كالعبيد,1
"RT سعوديات_نطلب_اسقاط_الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه
 
 تسقط الولايه",1
RT عقبال اسقاط الولايه,1
RT قربت اسقاط الولايه,1
"RT سعوديات_نطلب_اسقاط_الولايه
 ظروفك غير عن ظروف غيرك
 ومن حسن اسلام المرء تركه مالا يعنيه
 لاتدخل في نيه احد وتكلم بطريقه تفكيرك السيئه فكلا يرا الناس بعين طبعه
 ولاتكون مثل الي يمشي ورا القطيع
 
 مثل ماكانت السواقه لمراه محرمه في نظرك بسب فتاوي كلها كذب وجهل مصير الولايه نفس الشي",1
RT انا مع اسقاط الولايه عن الانثي الراشده وعن تجربه حقيقيه تمر بها والدتي من ثلاث بنات يتيمات ربتهن منذ الصغر اسقاط_الولايه,1
RT من بطالبون بعوده الهيئه او من يقفون ضد اسقاط_الولايه هم من لا يستطيعون اقناع بناتهم او اخواتهم او زوجاتهم بالامتثال الي توجيهاتهم ويرغبون من الحكومه اعطاءهم صلاحيه التحكم بحياتهن ومعاملتهن كالرقيق,1
"RT يازين التاق زيناه
 احسن تاق حقوقي واتمني دايم ف الترند لين مايتحق ولاتوقعوا انه في اكثر الايام ما يصير ترند يعني بنستسلم لن نستسلم ولن نكل او نمل حتي تسقط الولايه عن المراه الكامله الاتعلموا ان هناك اولياء ظلمه يستغلوا الولايه الظالمه ضد بناتهم سعوديات_نطلب_اسقاط_الولايه",1
"RT سعوديات_نطلب_اسقاط_الولايه
 سعوديات_نطلب_اسقاط_الولايه 
 الولايه انتهاك لحق الانسان بالحياه",1
"RT سعوديات_نطلب_اسقاط_الولايه
 الولايه قمع لنساء 
 سجن لمواطنه وجعلها بلا قيمه",1
RT الولايه سجن سعوديات_نطلب_اسقاط_الولايه,1
RT سعوديات_نطلب_اسقاط_الولايه الولايه guardianship مصطلح دولي معترف به ومعروف يدور حول حمايه وصايه علي الاطفال دون السن القانونيه كونهم عهده لدي والديهم اذا تم تطبيق هذا المصطلح علي الاشخاص البالغين فيسمي حسب ميثاق الام المتحده عبوديه slavery,1
"RT سجينات_منسيات 
 هرم المشكله هيا الولايه فمجرد الغائها 
 واعطاء المراه مواطنتها الكامله والغاء التغيب الكيدي وتهمت العقوق لن تحتاج الفتيات لدخول هذا المكان الذي هوه اشبه بالجحيم 
 فلما الصمت عن انتهاكات الحقوق 
 سعوديات_نطلب_اسقاط_الولايه",1
RT سعوديات_نطلب_اسقاط_الولايه ستستقط وستحر المراه من عبوديه الولايه,1
"RT تسلط ذكوري حيواني مسعور علي المراه باسم الدين لاسف لذلك نقول 
 اسقاط_الولايه امر هام ومفصلي",1
"RT البنت السعوديه تبغي تسوق
 يتحرشون فيها كلاب الشوارع
 يناظرونها الجيران وينغزونها بالكلام 
 يوقفون ف وجها اخوانها 
 وبكذا ماستفدنا من قرار القياده بدون اسقاط الولايه
 سعوديات_نطلب_اسقاط_الولايه",1
RT كنت يوما ضد اسقاط الولايه وضد داعمي الحمله حتي توفي ابي ونزلقت رجلي في وحل الكفاله اعتذر بصدق لكل هولاء وعترف كنت مغيبه ولان صحصح الحق,1
"RT اخيرا مازلت انادي ب
 اسقاط_الولايه عن الراشده العاقله والغاء وجوب طلب اذن سفرها
 تحديد سن رشد لمراه
 حل مشاكل التعنيف ضد المراه بحيث يضمن سلامتها دون تقيد لحريتها ويعاقب المعتدي
 الغاء بلاغات التغيب والعقوق الكيديه
 
 واضيف
 ايجاد حلول لهاربات المتخوفات من العوده",1
"RT اله يشفي كل شخص يعتبر اسقاط الولايه القانونيه عن المراه العاقله الراشده هو انحلال لمجتمع
 قولوا امين",1
"RT الي كانوا يعارضون قياده المراه والحين يعارضون اسقاط الولايه هم في الاصل ضد المراه عموما وليسوا ضد القياده او اسقاط الولايه فقط كما يزعمون 
 حطينا هاشتاقات لارامل وما شفناهم وحطينا هاشتاقات لمطلقات وما شفناهم وحطينا هاشتاقات لمعنفات وهالمره شفناهم لكن ضد المعنفات 
 عنصريه",1
RT اسقاط الولايه لا يعني التنصل من البر بالاباء واعلامهم بوقت دخولي وخروجي ولا اسقاط الاحترام لاخوه وحاجتي لوقوفهم معي ولا اسقاط القوامه لزوجي واعلامه بكل شارده و وارده في حياتي ولا اسقاط رضاي علي ابنائي وحاجتي لوجودهم حولي ومعاونتي نحتاجكم عونا لا عبئا,1
RT اسقاط الولايه جد احتاجها خلاص مصخت,1
RT لتسقط فنحن عاقلات راشدات لا تنطبق علينا الولايه المطلقه سعوديات_نطلب_اسقاط_الولايه,1
"RT الرحمه مطلوبه ولكن هل النساء لا تستحق الرحمه فقط الرجال 
 الكل يمدح ويفرح عند اطلاق سراح سجين الا نحن النساء لا يفرحون لاي شئ لنا
 علي العكس يفرحون بالظلم علينا ونادر اطلاق سراح السجينات هذا بجانب تنظيم الولايه المجحف
 سعوديات_نطلب_اسقاط_الولايه",1
"RT كجعل الولايه ع المراه ولم يجئ بها اله فهي في حقيقه الامر عرج مخالف لامر اله
 كاخذ التشريع من الاحاديث الضاله المضله فالاحاديث مخالفه لاحكام القران وانتم قمه الغباء تشرعون الدين الاسلامي من اقوال بشر وترك اقوال اله في القران
 سعوديات_نطلب_اسقاط_الولايه",1
"RT كيف اكون ملكه و وطني باعني بصكوك الولايه جعلني اعاني لا ملكه بل جاريه وعبده يسرق مالي ولا احد يبالي اهتك اظلم فيزدون ظلم علي دلم لحالي فقدوا العقل والتميز 
 سعوديات_نطلب_اسقاط_الولايه",1
RT سعوديات_نطلب_اسقاط_الولايه الفكره من ان الي تطالب باسقاط الولايه بتضيع وبتسوي ومدري ايش وش هالهبال اذا انتم مو مربين بناتكم تاكدو انهم ضايعين من الحين مب منتظرين اسقاط ولاشي اذا ام مهجوره ومطلقه وزوجها ساحب ع عياله تبي تسفرهم تبي تعالجهم لازم كلشوي ترجع له تطلب تصريحه,1
RT راح يجي يوم بعد اسقاط الولايه ونذكر انفسنا بفخر انا كنا من المحاربات لاجل حقوقهن وكرامتهن ك نساء سعوديات مناضلات سعوديات_نطلب_اسقاط_الولايه,1
"RT سعوديات_نطلب_اسقاط_الولايه
 اسقاط الولايه بساطه يتيح لمراه 
 المسجونه تخرج من السجن بمجرد انقضاء المده بدون ان تنتظر اذن من وليها لخروج
 المعضوله تزوج و المجبره علي الزواج لا تجبر 
 المنوعه من التعليم تعلم و لا تحرم من تكمله تعليمها بالبعثه",1
"RT سعوديات_نطلب_اسقاط_الولايه
 قانون الولايه ظلم لمراه واهانه وانتقاص من قدرها ويجب تحديد سن رشد لمراه",1
"RT سعوديات_نطلب_اسقاط_الولايه
 لا ولايه علي بالغ سواء امراه او رجل شرعا وعرفا ومنطقا 
 الولايه وجدت شرعا علي القاصر والصغير والمجنون والسفيه فقط",1
"RT سعوديات_نطلب_اسقاط_الولايه
 حمله_الغاء_شرط_تصريح_سفر_المراه_السعوديه
 استغلال الولايه علي المراه بابشع الطرق وابتزازها
 يجعل الذكور ينابحون خوفا من قطع رزقهم",1
"RT سعوديات_نطلب_اسقاط_الولايه
 حمله_الغاء_شرط_تصريح_سفر_المراه_السعوديه
 الولايه لاتمنع المراه من الفساد
 الولايه استعباد انسان بالغ لاخر مثله او اقل منه بالعمر او الثقافه
 والشرط ان يكون ذكر ليتولي مصيرك وقرارات حياتك نيابه عنك في اخذ حقوقك
 ولا يعاقب بدلا عنك",1
RT انك تسافري وقت ماتبي لان ولي امرك انسان طبيعي وتزوجي الي تبي لان ولي امرك انسان طبيعي فهذا مايعطيك الحق انك تقولي انك ضد اسقاط الولايه وانك معزه مكرمه وان كلامهم كذب الحياه ليست انتي والمعاناه لايجب ان تزورك حتي تقتنعي بالواقع هناك شي اسمه حقوق والحقوق يجب ان تعطي علي اي حال,1
RT اذا بتسقط الولايه لابعد من اسقاط التخلف الذكوري في مجتمعنا والي قاعد يشوه صوره الرجل العربي لكن البدايات مبشره بالخير وعن قريب بستقط باذن اله,1
RT الي متي الذكور السعودين بيعارضون اسقاط الولايه مع انها قضيه تخصنا ومالهم اي علاقهخايفين من ايش,1
"RT سعوديات_نطلب_اسقاط_الولايه
 يقولو ان الولايه من خوفهم علينا يعني احنا ما نخاف علي انفسنا اكيد ولكن احنا عندنا ثقه باله بانه معنا ويحمينا واذا كان في خطر راح ينبهنا لكن المعارضين مايثقو في اله ولا في انفسهم متشائمين ولكن احنا متفائلين",1
RT سعوديات_نطلب_اسقاط_الولايه يومنا الوطني يوم اسقاط الولايه,1
"RT سعوديات_نطلب_اسقاط_الولايه
 الولايه تعامل النساء معامله الورث كانها احدي المتلكات الي تنتقل بعد الوفاه هالشيء مهين لابعد الحدود",1
"RT نظام الولايه نظام ظالم و محد يرضي يتقبله الا الي يشوف نفسه انسان ناقص غير عاقل و محتاج ولي لان مو معقول حياتك توقف علي ولي امرك اذا كان كويس بتكون حياتك تمام و ناجحه و اذا كان سيء بتكون حياتك متدمره سعوديات_نطلب_اسقاط_الولايه 
 السعوديه",1
"RT سعوديات_نطلب_اسقاط_الولايه
 اسقطوا الولايه عن النساء فهناك مرضي يستغلون ذلك 
 لا وجود لولايه في الدين 
 ويجب وضع قوانين لنيل المراه حقها ومساواتها بالرجل 
 ورضع عقوبات صارمه علي الجهات الحكوميه التي تمارس العنصريه ضد المراه",1
RT تسقط الولايه تسقط الولايه تسقط الولايه سعوديات_نطلب_اسقاط_الولايه,1
"RT سعوديات_نطلب_اسقاط_الولايه
 يوجد فرق بين القوانه و الولايه القوامه لمين ينفق سواء رجل او امراه اما الولايه لا تكون علي المراه البالغه الراشدهالولايه علي السفيه والمجنون و الاطفالالا اذا انت تشوف نفسك تحتاج ولايه هذا شي ثانيلكن احنا ما نحتاج ونرفض و الظلم و التعنيف",1
RT عقبال اسقاط الولايه والسفر من غير محرم,1
"RT سعوديات_نطلب_اسقاط_الولايه
 سعوديات_نطلب_اسقاط_الولايه
 اي حديث عن التقدم في السعوديه هو مجرد هراء لانا مازلنا نقرا مثل هذه الاخبار نساء بالغات راشدات لايستطعن اختيار طريقهن الخاص الا عن طريق المحاكم بسب نظام الولايه",1
RT مدري ليش الرجال السعودين خايفين من اسقاط الولايه تري الموضوع بسيط ومايخوف حنا بس نبي نخلص امورنا في الدوائر الحكوميه ونسافر بدون تصريح وماعاد نرجع,1
"RT امنياتكم_في_
 تسقط الولايه 
 حتي تكون المواطنه السعوديه علي حد سواء مع المواطن السعودي في شتي قطاعات الدوله 
 سعوديات_نطلب_اسقاط_الولايه 
 سعوديات_نطلب_اسقاط_الولايه",1
"RT سعوديات_نطلب_اسقاط_الولايه
 
 نكته الولايه علي المراه ضحكت العالم علينا كثير متي نرجع لصوابنا 
 بين دول العالم كله المراه السعوديه وحدها عاله تحتاج لذكر يقر عنها 
 
 لا لصك الولايه لا لاستنقاص النساء باسم الدين
 علي_حد_سواء",1
RT ستستقط وسمعوني صياحكم يادر وياذكور سعوديات_نطلب_اسقاط_الولايه,1
RT اي ذكر يرفض اسقاط الولايه هو ذكر يخاف من نساء بيته ان يتمردوا عليه بعد ان مارس عليهم قرونا من التسلط وسلب الاراده الحره وكما نصرنا من ملكنا ولي عهدنا سابقا سنصر في العاجل القريب سعوديات_نطلب_اسقاط_الولايه,1
RT احس خبر اسقاط الولايه مره قرب,1
"RT سعوديات_نطلب_اسقاط_الولايه تسقط صكوك الولايه
 تسقط بلاغات التغيب
 تسقط بلاغات العقوق
 تسقط تصاريح السفر
 لتحيا المراه السعوديه",1
RT سعوديات_نطلب_اسقاط_الولايه نظام الولايه يسمح لك ترتكب ابشع انواع الجرائم والتعنيف وعادي الرجل يطلع منها بدون اي مسائلهيرفع عليها قضيه غياب او عقوق ويسجنها واجد موضه يدخلها مستشفي الامراض النفسيه عشان يتخلص منهالي اين ياسعوديهقص الافلام صارت واقع والكل داس راسه بالتراب,1
"RT مو شرط تكون من تطالب باسقاط الولايه 
 معنفه او تكره وليها 
 بالعكس اثق باهلي لكن الخوف من يتولاهم من بعدي ويظلمهم 
 
 سعوديات_نطلب_اسقاط_الولايه",1
RT هاي بنات فتحت هذا الحساب لبنات الجنوبيات الي يطالبون باسقاط الولايه وراح اتكلم عن الولايه الظالمه عندنا وبعض من تخلفنا اتمني تدعموني سعوديات_نطلب_اسقاط_الولايه,1
"RT المانع الاكبر لهجره السعوديات هو نظام الولايه الظالم
 والا لرايتم هجره ملاين النساء
 
 ولهذا نطالب باسقاط الولايه سعوديات_نطلب_اسقاط_الولايه",1
"RT كذابين المراه بالسعوديه مالها حقوق لاسف 
 يكفي ان اغلب القضاءه ضدها يادوله ذكوريه 
 
 حقوق المراه انكم تسقطون الولايه وتطلعون سجينات دار الرعايه تلغون تهم التغيب والعقوق وتجعلون النساء احرارا 
 سعوديات_نطلب_اسقاط_الولايه",1
"RT اذا سقطت الولايه صدقني تقدر تحمي نفسها اما عليها مليون صك ولي فما بتقدر اكيد ياخي تبهروني بذكائكم
 سعوديات_نطلب_اسقاط_الولايه",1
"RT من ل تغير كثير والنساء صارو واعين لحقوقهم اكثر وكل شي صار لصالح المراه السعوديه والمساواه في كل شؤون الحياه قريبه باقي بس اسقاط_الولايه وتعيش المراه السعوديه معزه مكرمه 
 المغفل فقط الي يقول م تغير شي",1
RT تجديد_سعوديات_نطلب_اسقاط_الولايه الولايه استخدمت استخدام سئ,1
RT ماذا_نتعلم_من_هجره_النبي نتعلم انه ليس من حق الدوله ان تمنع نساؤها من الهجره وعليها ان تفتح لنا باب الهجره او تسقط الولايه و تعترف بحقوق النساء المدنيه و سن رشدهم بلا شروط و لا مبرات و ان تعوضهم عن الظلم الذي عانيناه طوال سنه مضت سعوديات_نطلب_اسقاط_الولايه,1
"RT سعوديات_نطلب_اسقاط_الولايه
 تخيلو الولايه تنتقل من شخص لشخص وانتي تفرجين كل من هب ودب يصير وليك
 حتي الجامعه وليه عليك خ
 كل العالم ولي عليك الا انتي ه",1
"RT نطالب باسقاط الولايه
 
 سعوديات_نطلب_اسقاط_الولايه",1
"RT باذن اله بتكتمل فرحتنا ب اليوم_الوطني لما تنهد اسوار الولايه وتاخذ المراه حقوقها كامله من غير لا موذي ولا شيطان
 ونغني الا يا مرحبابش
 
 سعوديات_نطلب_اسقاط_الولايه",1
"RT تري ذول المستشرفين الي يخشون حريه عمل وسفر وتنقل المراه واختيارها لنمط لبسها وكيفيه حشمتها ويبكون النقاب ويخشون اسقاط الولايه
 ويتباكون علي الهيئه
 ويهاجمون الانفتاح والترفيه
 لانهم ليسوا ثقه لعوائلهم
 ولم يحسنوا تربيه بناتهم
 بالعربي يبون يسربتون وهناك من يحمي مؤخراتهم ويحبس نساءهم",1
RT الولايه صك عبوديه علي المراه ونحن نرفضها لانا احرار سعوديات_نطلب_اسقاط_الولايه,1
RT خلنا نقول الحقيقه عند اسقاط الولايه لابد ان يكون فيه قوانين تحمي المراه سعوديات_نطلب_اسقاط_الولايه,1
RT يسقط قانون وضعي يسقط الولايه ويسقط معها التخلف والتسلط سعوديات_نطلب_اسقاط_الولايه,1
"RT اوقفوا تعنيف المراه
 اوقفوارسالها لسجن بدل معنفها
 اوقف حبس الاهالي لبناتهم في الغرف ذات الابواب الحديديه
 اوقفوا بقاء الفتيات في السجون لان اولياؤهن لا يستلموهن 
 اوقفوا سلب حق المراه في تقرير المصير واتخاذ القرار
 اوقفوا تزويج القاصرات
 اسقطوا الولايه
 سعوديات_نطلب_اسقاط_الولايه",1
"RT تلخيص لعنه الولايه 
 طليقها يحرمها من ابناءها
 والدها يعنفها يحبسها يوكل اختها الصغيره تراقبها 
 بلاغ تغيب و تهمه اختطاف لانها راحت تجيب ابنها عشان توكله يصير ولي عليها فسجنوها وجلدوها جلده
 اساءه معاملتها في الدار
 العبث في حياتها باسم الولايه
 سعوديات_نطلب_اسقاط_الولايه",1
"RT سعوديات_نطلب_اسقاط_الولايه
 الولايه تكون علي القاصر والسفيه والمجنون 
 لا ولايه في الدين علي المراه البالغه 
 مثلها مثل الرجل البالغ 
 كلاهما مكلفين بالطاعات والعبادات وكلن سيحاسب لوحده",1
"RT نساء اسقاط الولايه 
 انتم وطني وملجئي انا منكم 
 نعم انا انتمي لهؤلاء القوم 
 سعوديات_نطلب_اسقاط_الولايه
 سعوديات_نطلب_اسقاط_الولايه",1
"RT يارب حريه لكل نساء الوطن يارب تسقط الولايه الظالمه 
 سعوديات_نطلب_اسقاط_الولايه",1
احس خبر اسقاط الولايه مره قرب,1
"اخ يا قلبي 
 في هذه الحظه فقط اتمني اسقاط الولايه 
 بعدين خلاص الوضع يرجع طبيعي",1
اسقاط الولايه جد احتاجها خلاص مصخت,1
اسقاط الولايه شي لا بد منه,1
الحسنه الوحيده بمدرستي لقيت وحده مع اسقاط الولايه تصبح علي صباح الخير ابتهال سقطت ولايتك واعطيها هاي فايف اه تجن يا بنات,1
اله يلعن الذكور هاشتاق اسقاط الولايه باله,1
"الهم سقوط الولايه او تيسير امور الهجره 
 تعبنا نقضي عمرنا بذل وهوان والذنب انثي 
 
 سعوديات_نطلب_اسقاط_الولايه",1
"المراه السعوديه نصف المجتمع المفروض بمناسبه العيد الوطني حقكم 
 ليش ما تسعدوهن وتسقطوا الولايه مثل ما سمحتوا المراه بسواقه السياره اذا تم اسقاط الولايه بحتفل معاكم من داخل اليمن 
 سعوديات_نطلب_اسقاط_الولايه
 نسويات_يمنيات",1
المسؤل ولمعارض ان الولايه ماتسقط تعذبت الاف النساء بهاذا النظام الظالم الي يستنقص من المراه ويجعلها انسانه بلا اي قيمه بلد العنه علي النساء سعوديات_نطلب_اسقاط_الولايه,1
الولايه سجن سعوديات_نطلب_اسقاط_الولايه,1
الولايه هي عبوديه ضد المراه استغلها ذكور لتسلط عليها سعوديات_نطلب_اسقاط_الولايه,1
الولايه صك عبوديه علي المراه ونحن نرفضها لانا احرار سعوديات_نطلب_اسقاط_الولايه,1
"امنياتي بهذا اليوم الوطني خبر اسقاط الولايه ي اله ي كريم
 اليوم_الوطني_السعودي",1
انا مع اسقاط الولايه,1
"اي ذكر ضد اسقاط الولايه اعرفوا انه مو معطي الي واليهم حقوهم كامله وهو عارف هالشي ولو معطيهم كامل حقوقهم كان مافرقت معاه تسقط الولايه او لا لان بالحالتين معطيهم حريتهم وحقوقهم
 ذولا الي يسمون نفسهم رجال يرتجفون وينفعلون لما احد يجيب طاري اسقاط الولايه عندهم",1
اي قرار ما يضر الدوله ولا يضر اهلها ما فيه شي لو تطبق ايش الضر الي راح يصير من اسقاطها ولا شي بالعكس غالبا الاهل راح يعطون الحب لابنائهم بشكل اكبر صوتكم وصل لي وصل لكثيرين سعوديات_نطلب_اسقاط_الولايه,1
"اسقاط الولايه 
 امنياتكم_في_",1
اسقاط الولايه كليا بلا قيود وشروط سعوديات_نطلب_اسقاط_الولايه,1
اسقاط الولايه هي اشرف قضيه نسويه,1
"الي ان تسقط الولايه 
 سعوديات_نطلب_اسقاط_الولايه
 سعوديات_نطلب_اسقاط_الولايه",1
انا بس انتظر قرار اسقاط الولايه,1
باقي بس اسقاط الولايه,1
بليز قاد اسقاط الولايه بليز,1
"تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه تسقط الولايه
 سعوديات_نطلب_اسقاط_الولايه",1
"دامها وصلت كذا 
 اسقاط_الولايه قربت",1
رجاءا لا تستهزؤون بمن يطالب ب اسقاط_الولايه لانو انتو مو فاهمين ف ايش احنا نمر ولا جربتو واله لايوريكم بما نعاني,1
ستستقط وسمعوني صياحكم يادر وياذكور سعوديات_نطلب_اسقاط_الولايه,1
صباحكم جميل مليئ بالقوه والحب سعوديات_نطلب_اسقاط_الولايه ابتسمو ما يحتاج تضيقو صدركم الاخبار الحلوه قريبه ولا تستلمون النساء_لنساء,1
صك الولايه مصدر ذل و استغلال لمراه سعوديات_نطلب_اسقاط_الولايه,1
عقبال جميع الجامعات تفتح ابوابها لخروج الطالبات بعد انتهاءوقريبا سياتي قرار اسقاط_الولايه_عن_المراه,1
"علينا جميعا تكسير صنم الابويه والامومه بعد صنم الاله والدين
 لسنا مدينين لهما علي جلبنا لهذا الجحيم
 
 البنات طبعا عم الضحيه الكبري
 الام تجلبهن لحياه وتضع فيها افكار انها اقل من الولد
 والاب يقيد حريتها ويسيطر عليها في كل شيء
 
 عقلانيون
 اسقاط_الولايه",1
